Dataset,Category,Algorithm,Metric Type,Distance Metric,Accuracy,Precision,Recall,F1 Score,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score,Adjusted Rand Index,Normalized Mutual Info
abalone_hr_lc.csv,balanced,K-Medoids,Geometric,cosine,,,,,0.4740305751466039,1.1630060684708592,9266.349801109523,0.05358405496691758,0.17272814630271047
abalone_hr_lc.csv,balanced,DBSCAN,Geometric,cosine,,,,,0.9108708501970205,1.6052974407563472,9534.800790936883,0.038535725098796825,0.09070237653185423
abalone_hr_lc.csv,balanced,KNN,Probabilistic,earth_movers,0.2214488725897487,0.20235232751051244,0.2214488725897487,0.2041240310832467,,,,,
abalone_hr_lc.csv,balanced,SVM,Probabilistic,earth_movers,0.14651462624989256,0.25123577389177465,0.14651462624989256,0.15285546052903937,,,,,
abalone_hr_lc.csv,balanced,K-Medoids,Probabilistic,earth_movers,,,,,0.3850533443705712,1.8048059267702798,1147.4431607661181,0.04009560566880091,0.15902029813721455
abalone_hr_lc.csv,balanced,DBSCAN,Probabilistic,earth_movers,,,,,0.5746389687473316,0.3396533474994622,7.810154880557576,4.344477755665816e-05,0.000527269199905599
abalone_hr_lc.csv,balanced,KNN,Probabilistic,kl_divergence,0.23342062286909435,0.21635239640121212,0.23342062286909435,0.21850920316371872,,,,,
abalone_hr_lc.csv,balanced,SVM,Probabilistic,kl_divergence,0.04859811477523422,0.02357515223927923,0.04859811477523422,0.026372979200548912,,,,,
abalone_hr_lc.csv,balanced,K-Medoids,Probabilistic,kl_divergence,,,,,0.4502691125742626,0.9122555753225331,7867.901018848417,0.04641895861880774,0.16874601157617636
abalone_hr_lc.csv,balanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.9658941562704244,2.0926319730214766,2080.7318872143005,0.038418868936275476,0.09048862907219213
abalone_hr_lc.csv,balanced,KNN,Probabilistic,jensen_shannon,0.23342062286909435,0.21688499845981676,0.23342062286909435,0.21859245886213766,,,,,
abalone_hr_lc.csv,balanced,SVM,Probabilistic,jensen_shannon,0.18027046385697507,0.23558339772195933,0.18027046385697507,0.18509663069090126,,,,,
abalone_hr_lc.csv,balanced,K-Medoids,Probabilistic,jensen_shannon,,,,,0.30704004180294325,1.5406987713236666,4034.732665862474,0.05784981117820453,0.1612997211113358
abalone_hr_lc.csv,balanced,DBSCAN,Probabilistic,jensen_shannon,,,,,0.6635446141253383,2.0926319730214766,2080.7318872143005,0.038418868936275476,0.09048862907219213
abalone_hr_lc.csv,balanced,KNN,Probabilistic,bhattacharyya,0.23342062286909435,0.21689526043738544,0.23342062286909435,0.2185928635401729,,,,,
abalone_hr_lc.csv,balanced,SVM,Probabilistic,bhattacharyya,0.11682462825545081,0.16524612674071715,0.11682462825545081,0.11768889935974791,,,,,
abalone_hr_lc.csv,balanced,K-Medoids,Probabilistic,bhattacharyya,,,,,0.44496628756492707,1.027420478665259,5990.811081341108,0.05182773167123125,0.1735467854944923
abalone_hr_lc.csv,balanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.8889393357409742,2.0926319730214766,2080.7318872143005,0.038418868936275476,0.09048862907219213
abalone_hr_lc.csv,balanced,KNN,Probabilistic,total_variation,0.2236071397874108,0.2051806094205996,0.2236071397874108,0.20759289035961265,,,,,
abalone_hr_lc.csv,balanced,SVM,Probabilistic,total_variation,0.18554078445978855,0.23980277685167853,0.18554078445978855,0.19263022950660263,,,,,
abalone_hr_lc.csv,balanced,K-Medoids,Probabilistic,total_variation,,,,,0.3755765317865136,0.9699374961752157,7106.398359706851,0.050096436339179894,0.16195463751458036
abalone_hr_lc.csv,balanced,DBSCAN,Probabilistic,total_variation,,,,,0.5370770899991908,1.0873467182226906,2104.557420407806,0.038678799393022496,0.09072767740685847
EEG_Eye_State_hr_mc.csv,balanced,KNN,Geometric,euclidean,0.8306408544726303,0.8304654637876221,0.8306408544726303,0.8304672124125874,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Geometric,euclidean,0.8143524699599466,0.8154606139916568,0.8143524699599466,0.8146370907946572,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Geometric,euclidean,,,,,0.2044528269795973,1.4686884351077927,736.3095113689235,0.005865136313004411,0.0049608343480529605
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Geometric,euclidean,,,,,0.5539042298598299,2.6292696191143548,523.4906612585484,-0.0002505652315822731,0.0006578406269907758
EEG_Eye_State_hr_mc.csv,balanced,KNN,Geometric,manhattan,0.8344459279038718,0.8342436725728083,0.8344459279038718,0.8342520009035045,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Geometric,manhattan,0.8357810413885179,0.8364127650652422,0.8357810413885179,0.8359565469612606,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Geometric,manhattan,,,,,0.2810778508673771,1.4255892522657996,838.6628917797384,0.008899613519622106,0.004521203436594142
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Geometric,manhattan,,,,,0.480124210499627,1.9891300813572825,965.0579539144312,-0.00012734607030850668,0.0013832848693730764
EEG_Eye_State_hr_mc.csv,balanced,KNN,Geometric,minkowski,0.8306408544726303,0.8304654637876221,0.8306408544726303,0.8304672124125874,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Geometric,minkowski,0.8143524699599466,0.8154606139916568,0.8143524699599466,0.8146370907946572,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Geometric,minkowski,,,,,0.2044528269795973,1.4686884351077927,736.3095113689235,0.005865136313004411,0.0049608343480529605
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Geometric,minkowski,,,,,0.5539042298598299,2.6292696191143548,523.4906612585484,-0.0002505652315822731,0.0006578406269907758
EEG_Eye_State_hr_mc.csv,balanced,KNN,Geometric,chebyshev,0.8145527369826435,0.8143303283620102,0.8145527369826435,0.8143456121071304,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Geometric,chebyshev,0.5294392523364486,0.534144481178939,0.5294392523364486,0.5306206467353365,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Geometric,chebyshev,,,,,0.15738100946625566,2.706940298039056,243.72915191872113,0.00407057348612914,0.0025017846674380852
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Geometric,chebyshev,,,,,0.5969073519627552,2.7111254255468786,429.8461120443775,-0.0003238579867724506,0.0010380916928364266
EEG_Eye_State_hr_mc.csv,balanced,KNN,Geometric,canberra,0.8347129506008011,0.834918686444996,0.8347129506008011,0.834074557477566,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Geometric,canberra,0.8358477970627505,0.8361732921791724,0.8358477970627505,0.8359596637581272,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Geometric,canberra,,,,,0.3931208884477771,1.7055170446809447,576.7577154060625,0.004655698101255042,0.003724649118976601
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Geometric,canberra,,,,,0.8631496763158815,2.9672016801313115,433.4436972939196,-0.00017144563884105687,0.00014241689041141742
EEG_Eye_State_hr_mc.csv,balanced,KNN,Geometric,braycurtis,0.8345794392523365,0.8343801287154001,0.8345794392523365,0.8343883015288395,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Geometric,braycurtis,0.8356475300400534,0.8363007592110459,0.8356475300400534,0.8358262361877082,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Geometric,braycurtis,,,,,0.2824994766059307,1.433243187180934,835.6198990936575,0.008687213087412379,0.00442493307042804
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Geometric,braycurtis,,,,,0.9839332935915818,1.9689059857357987,2864.58096552815,-6.868308155456283e-05,0.00013179080494126507
EEG_Eye_State_hr_mc.csv,balanced,KNN,Geometric,hamming,0.5786381842456609,0.57444906041731,0.5786381842456609,0.5743481631576909,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Geometric,hamming,0.664419225634179,0.6655875597447045,0.664419225634179,0.6648124913669096,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Geometric,hamming,,,,,0.0009465873214148866,7.44840579191113,13.523824448606941,-0.0014634408146975068,0.00020752454768418937
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Geometric,hamming,,,,,0.009007246166872214,1.7673124508884568,3721.3063886203277,-4.395013429234934e-05,6.553937623478004e-05
EEG_Eye_State_hr_mc.csv,balanced,KNN,Geometric,cosine,0.8046061415220294,0.8043528880420986,0.8046061415220294,0.8043836577687788,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Geometric,cosine,0.7255006675567423,0.7301518531088022,0.7255006675567423,0.7261763014089447,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Geometric,cosine,,,,,0.3832031112007294,1.4796961353021039,774.0634717723665,0.018882790072864145,0.00975285789312934
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Geometric,cosine,,,,,0.7671744652023004,2.745226207924681,405.95915006705656,-0.000318755143750174,0.00043520883920096824
EEG_Eye_State_hr_mc.csv,balanced,KNN,Probabilistic,earth_movers,0.7041388518024032,0.7030990353745358,0.7041388518024032,0.7030248788434849,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Probabilistic,earth_movers,0.683845126835781,0.6843981750073604,0.683845126835781,0.684061762828177,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Probabilistic,earth_movers,,,,,0.46058294547207157,0.949301640755686,1000.6599582501755,0.0041547200390501075,0.0015171354716476129
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Probabilistic,earth_movers,,,,,0.18945948809018084,1.3341643724938819,2005.5658776994792,5.6743560536934016e-05,0.0014860806070061206
EEG_Eye_State_hr_mc.csv,balanced,KNN,Probabilistic,kl_divergence,0.8714285714285716,0.8713353608318732,0.8714285714285716,0.8712730594643933,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Probabilistic,kl_divergence,0.8088785046728972,0.8100677899740625,0.8088785046728972,0.8091631348909225,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Probabilistic,kl_divergence,,,,,0.7388686005172187,0.8456122702249611,1358.7278014324756,0.006888484858815005,0.0027598659414324114
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.9991756101960099,1.1253894364475652,8439.168363186871,-0.0001180416024659693,0.00029037426711531314
EEG_Eye_State_hr_mc.csv,balanced,KNN,Probabilistic,jensen_shannon,0.8714285714285716,0.8713353608318732,0.8714285714285716,0.8712730594643933,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Probabilistic,jensen_shannon,0.8685580774365821,0.8690371873235708,0.8685580774365821,0.8686853217280508,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Probabilistic,jensen_shannon,,,,,0.28476531591153087,0.9116169317316932,1014.5630171369836,0.0050557826778706285,0.002389166590507981
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Probabilistic,jensen_shannon,,,,,0.9891542877876076,1.1253894364475652,8439.168363186871,-0.0001180416024659693,0.00029037426711531314
EEG_Eye_State_hr_mc.csv,balanced,KNN,Probabilistic,bhattacharyya,0.8714285714285716,0.8713353608318732,0.8714285714285716,0.8712730594643933,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Probabilistic,bhattacharyya,0.8090120160213619,0.8101878668432159,0.8090120160213619,0.8092950013890661,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Probabilistic,bhattacharyya,,,,,0.7387549082399961,0.8456122702249611,1358.7278014324756,0.006888484858815005,0.0027598659414324114
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.9991671878986452,1.1253894364475652,8439.168363186871,-0.0001180416024659693,0.00029037426711531314
EEG_Eye_State_hr_mc.csv,balanced,KNN,Probabilistic,total_variation,0.8216955941255006,0.8214428595492678,0.8216955941255006,0.8214383537263314,,,,,
EEG_Eye_State_hr_mc.csv,balanced,SVM,Probabilistic,total_variation,0.8231642189586115,0.8239011906859123,0.8231642189586115,0.8233470781175006,,,,,
EEG_Eye_State_hr_mc.csv,balanced,K-Medoids,Probabilistic,total_variation,,,,,0.33375744109991806,0.9141640109565699,951.8908237330854,0.0026079884686613874,0.0015513317059984463
EEG_Eye_State_hr_mc.csv,balanced,DBSCAN,Probabilistic,total_variation,,,,,0.559972386952881,1.2490499615643558,3508.8330277746572,-0.00025455732979612377,0.0005673606395409662
letter-recognition_hr_hc.csv,balanced,KNN,Geometric,euclidean,0.95075,0.9515059015958537,0.95075,0.9508193129127598,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Geometric,euclidean,0.9498,0.9515509039433565,0.9498,0.9499968204414584,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Geometric,euclidean,,,,,0.06288425155791362,2.5624398697822777,962.4904986323468,0.10351820889320551,0.28228563723797884
letter-recognition_hr_hc.csv,balanced,DBSCAN,Geometric,euclidean,,,,,,,,,
letter-recognition_hr_hc.csv,balanced,KNN,Geometric,manhattan,0.94955,0.950568395151355,0.94955,0.9496859530367352,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Geometric,manhattan,0.9442,0.9463287701188001,0.9442,0.9444663435736113,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Geometric,manhattan,,,,,0.05403804566451634,3.908756587529242,758.5787978622434,0.0497704646776273,0.16456007078152307
letter-recognition_hr_hc.csv,balanced,DBSCAN,Geometric,manhattan,,,,,,,,,
letter-recognition_hr_hc.csv,balanced,KNN,Geometric,minkowski,0.95075,0.9515059015958537,0.95075,0.9508193129127598,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Geometric,minkowski,0.9498,0.9515509039433565,0.9498,0.9499968204414584,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Geometric,minkowski,,,,,0.06288425155791362,2.5624398697822777,962.4904986323468,0.10351820889320551,0.28228563723797884
letter-recognition_hr_hc.csv,balanced,DBSCAN,Geometric,minkowski,,,,,,,,,
letter-recognition_hr_hc.csv,balanced,KNN,Geometric,chebyshev,0.9057999999999999,0.9086280243710894,0.9057999999999999,0.9063518050382372,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Geometric,chebyshev,0.45744999999999997,0.4887344009459632,0.45744999999999997,0.46320699549618016,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Geometric,chebyshev,,,,,-0.06924199941704512,3.581226193206163,474.3516450822159,0.070751753297082,0.2079834265708913
letter-recognition_hr_hc.csv,balanced,DBSCAN,Geometric,chebyshev,,,,,,,,,
letter-recognition_hr_hc.csv,balanced,KNN,Geometric,canberra,0.94065,0.942025313482344,0.94065,0.9408750600551798,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Geometric,canberra,0.9347,0.9371437214220297,0.9347,0.9350126980843554,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Geometric,canberra,,,,,0.010455851054568827,3.8454849327001597,504.6693067865583,0.051095578915241545,0.16530673956956335
letter-recognition_hr_hc.csv,balanced,DBSCAN,Geometric,canberra,,,,,0.36964696005162867,0.6118202202173905,65.19707733956663,1.8119253845843617e-05,0.003926154488939583
letter-recognition_hr_hc.csv,balanced,KNN,Geometric,braycurtis,0.9497500000000001,0.9507723020670851,0.9497500000000001,0.9498647936196516,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Geometric,braycurtis,0.94045,0.9427583522657145,0.94045,0.9407217798771139,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Geometric,braycurtis,,,,,0.03554453247663652,3.3155668948589954,628.5330308321378,0.0567190448606829,0.18351484365109952
letter-recognition_hr_hc.csv,balanced,DBSCAN,Geometric,braycurtis,,,,,,,,,
letter-recognition_hr_hc.csv,balanced,KNN,Geometric,hamming,0.8744499999999998,0.8811889954961873,0.8744499999999998,0.8758463517854282,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Geometric,hamming,0.89205,0.8959578474737884,0.89205,0.8926765453234822,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Geometric,hamming,,,,,0.006550809607060925,12.293515249341409,209.61219316270865,0.004364305708512282,0.021483193320457627
letter-recognition_hr_hc.csv,balanced,DBSCAN,Geometric,hamming,,,,,,,,,
letter-recognition_hr_hc.csv,balanced,KNN,Geometric,cosine,0.9492,0.9501360912908788,0.9492,0.9492887820433479,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Geometric,cosine,0.9101000000000001,0.9140831138840536,0.9101000000000001,0.9107519802976156,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Geometric,cosine,,,,,0.0791020973655676,2.7310649171269743,901.159383662954,0.1037703718300428,0.2614175008736164
letter-recognition_hr_hc.csv,balanced,DBSCAN,Geometric,cosine,,,,,,,,,
letter-recognition_hr_hc.csv,balanced,KNN,Probabilistic,earth_movers,0.7003999999999999,0.7146744163019767,0.7003999999999999,0.7024808805514399,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Probabilistic,earth_movers,0.63825,0.6611856229306172,0.63825,0.6439633512970209,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Probabilistic,earth_movers,,,,,0.18137103723546721,3.435065572471175,2360.529735531589,0.017499491760804665,0.08776416819151053
letter-recognition_hr_hc.csv,balanced,DBSCAN,Probabilistic,earth_movers,,,,,0.6076609149999441,0.4529028192643806,46.98010289236518,-7.673731091166e-07,0.0005133611422973503
letter-recognition_hr_hc.csv,balanced,KNN,Probabilistic,kl_divergence,0.9427,0.9436408649822136,0.9427,0.9427176652276987,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Probabilistic,kl_divergence,0.85115,0.8570105572451204,0.85115,0.8518575359642389,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Probabilistic,kl_divergence,,,,,0.09962285166013723,2.4598489808959245,1941.9913336307532,0.1131864331138639,0.2986711849349914
letter-recognition_hr_hc.csv,balanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.4647020620832893,2.566290113684064,128.0575732699468,0.008080711518945339,0.1968630099108284
letter-recognition_hr_hc.csv,balanced,KNN,Probabilistic,jensen_shannon,0.946,0.9468527819285365,0.946,0.9460297259206248,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Probabilistic,jensen_shannon,0.9452999999999999,0.9473859735075443,0.9452999999999999,0.945605900114653,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Probabilistic,jensen_shannon,,,,,0.04920114036967861,2.6475880595674526,2071.3463711773416,0.11710741622258872,0.28535089458483276
letter-recognition_hr_hc.csv,balanced,DBSCAN,Probabilistic,jensen_shannon,,,,,0.4619118567245573,0.29490329104988305,447.59812450261353,1.7643180068794365e-05,0.0038253603860284027
letter-recognition_hr_hc.csv,balanced,KNN,Probabilistic,bhattacharyya,0.9452999999999999,0.9461732281502331,0.9452999999999999,0.9453256397816914,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Probabilistic,bhattacharyya,0.9050499999999999,0.9100886999677295,0.9050499999999999,0.9058439228045063,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Probabilistic,bhattacharyya,,,,,0.09374501186129146,2.645156754861938,2102.8275572073812,0.1119775869266879,0.2905266113857186
letter-recognition_hr_hc.csv,balanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.6995136868087118,0.29490329104988305,447.59812450261353,1.7643180068794365e-05,0.0038253603860284027
letter-recognition_hr_hc.csv,balanced,KNN,Probabilistic,total_variation,0.9231499999999999,0.9249535821057713,0.9231499999999999,0.923304009890449,,,,,
letter-recognition_hr_hc.csv,balanced,SVM,Probabilistic,total_variation,0.9317,0.9344997100615224,0.9317,0.9320206129508332,,,,,
letter-recognition_hr_hc.csv,balanced,K-Medoids,Probabilistic,total_variation,,,,,0.06498388618428953,2.9768489632343855,2657.348629910483,0.06151520521850496,0.1814380247718891
letter-recognition_hr_hc.csv,balanced,DBSCAN,Probabilistic,total_variation,,,,,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Geometric,euclidean,0.9203703703703704,0.8864233545690773,0.9203703703703704,0.8988108387012417,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Geometric,euclidean,0.9425925925925925,0.9397838885851689,0.9425925925925925,0.9373826597198998,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Geometric,euclidean,,,,,0.03473548261816668,5.086257431821485,20.499029393658436,0.0020220531610746642,0.04354327254602075
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Geometric,euclidean,,,,,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Geometric,manhattan,0.924074074074074,0.8907485479214451,0.924074074074074,0.8999077977156043,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Geometric,manhattan,0.9314814814814815,0.9326097112593598,0.9314814814814815,0.9311368449195385,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Geometric,manhattan,,,,,0.03821096939624257,5.32083929059906,18.74799627838158,0.001577961981194196,0.03249805140573053
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Geometric,manhattan,,,,,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Geometric,minkowski,0.9203703703703704,0.8864233545690773,0.9203703703703704,0.8988108387012417,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Geometric,minkowski,0.9425925925925925,0.9397838885851689,0.9425925925925925,0.9373826597198998,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Geometric,minkowski,,,,,0.03473548261816668,5.086257431821485,20.499029393658436,0.0020220531610746642,0.04354327254602075
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Geometric,minkowski,,,,,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Geometric,chebyshev,0.9166666666666666,0.8820597834149236,0.9166666666666666,0.8842767514277264,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Geometric,chebyshev,0.7555555555555556,0.881075576680152,0.7555555555555556,0.8019975755024253,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Geometric,chebyshev,,,,,0.008860577430233618,8.473353061434883,7.3997786556304055,0.007240669103692073,0.013975891577866174
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Geometric,chebyshev,,,,,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Geometric,canberra,0.924074074074074,0.9034238387121476,0.924074074074074,0.9005835439591184,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Geometric,canberra,0.9333333333333332,0.9306361334139112,0.9333333333333332,0.9305157373109505,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Geometric,canberra,,,,,0.0228810705595567,6.323809838565946,13.217353346222737,-0.0039307582424506415,0.04628692802773083
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Geometric,canberra,,,,,0.16206921982334485,5.664377516729712,2.457128063413013,-0.017587539552033262,0.0012739339422499015
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Geometric,braycurtis,0.9277777777777778,0.9241160354500153,0.9277777777777778,0.9083065361121289,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Geometric,braycurtis,0.9277777777777778,0.9315294608284159,0.9277777777777778,0.9285199399623976,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Geometric,braycurtis,,,,,0.0358741942913026,5.562109073837841,17.18569350432087,0.004761183146534788,0.012664066544249945
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Geometric,braycurtis,,,,,0.1981460747764753,1.681020301585061,1.5567096833241771,-0.00647917842295355,0.0020931844540554843
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Geometric,hamming,0.9148148148148147,0.8368998628257888,0.9148148148148147,0.8741209761893595,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Geometric,hamming,0.9148148148148147,0.8368998628257888,0.9148148148148147,0.8741209761893595,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Geometric,hamming,,,,,0.0,1.0919904400564884,0.8265937980657121,-0.003304914617158806,0.00108307802973321
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Geometric,hamming,,,,,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Geometric,cosine,0.924074074074074,0.909378970491192,0.924074074074074,0.9117728945017081,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Geometric,cosine,0.8851851851851851,0.9277897865447065,0.8851851851851851,0.9000151078298699,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Geometric,cosine,,,,,0.0664528351368439,5.153473293992435,19.596239391433684,0.00825543686058924,0.0034101981466612805
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Geometric,cosine,,,,,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Probabilistic,earth_movers,0.9166666666666666,0.856957424714434,0.9166666666666666,0.8783302805360069,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Probabilistic,earth_movers,0.8851851851851851,0.9239074793244407,0.8851851851851851,0.8989405237674497,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Probabilistic,earth_movers,,,,,0.4162806272937867,1.6321483945787225,191.42022180267358,0.00014596818478528105,0.027021839151375297
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Probabilistic,earth_movers,,,,,0.5124860128382657,0.5480228485225036,3.022723117072737,-0.003304914617158806,0.00108307802973321
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Probabilistic,kl_divergence,0.9203703703703704,0.8894473561611926,0.9203703703703704,0.894077394376513,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Probabilistic,kl_divergence,0.8833333333333334,0.9231412599340232,0.8833333333333334,0.8974327774161113,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Probabilistic,kl_divergence,,,,,0.06764671348499084,4.808292916867898,20.826279265644548,0.03526400872503995,0.04588069332589801
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.29405357170509777,0.9327559591980333,1.0425036652602064,0.03549190914948805,0.030053856406296195
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Probabilistic,jensen_shannon,0.9166666666666666,0.8863895544241455,0.9166666666666666,0.8919398061557111,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Probabilistic,jensen_shannon,0.9407407407407407,0.9361027066423135,0.9407407407407407,0.9362870128777268,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Probabilistic,jensen_shannon,,,,,0.03228207887005441,4.938680220946802,19.849555803126204,0.027520101604384124,0.041931819464117
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Probabilistic,jensen_shannon,,,,,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Probabilistic,bhattacharyya,0.9185185185185185,0.889299108182756,0.9185185185185185,0.8931304790250068,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,SVM,Probabilistic,bhattacharyya,0.8944444444444445,0.9265246691502096,0.8944444444444445,0.9055777032623291,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,K-Medoids,Probabilistic,bhattacharyya,,,,,0.0645890077012209,5.062362305879934,18.853752493306327,0.030347575231930057,0.04338166688939933
climate_model_crashes_lr_hc.csv,imbalanced,DBSCAN,Probabilistic,bhattacharyya,,,,,,,,,
climate_model_crashes_lr_hc.csv,imbalanced,KNN,Probabilistic,total_variation,0.9259259259259259,0.8981982623309843,0.9259259259259259,0.8971758479482548,,,,,
